X1,EDAT,SEXE,ANTIGUETAT,ESCOLA,DEPARTAMENT,TIPUS,ALTRAUNI,REDUCCIO,DOCTOR,ANYTESI,RAOTESI,ACREDITACIO,ANYACREDITACIO,FENTTESI,RAOFENTTESI,DISPOSATTESI,CARRERA,ASSOCIAT,FALSASSOCIAT,EXPECTATIVES,GESTIO,RENOVACIO,X2,BONTRACTE,X3,FORMACIO,SATISFET,ASSEMBLEES,MOBILITZACIONS
"44130,36571",De 35 a 44 anys,Home,1 - Menys de 2 anys,ETSETB,710/EEL,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,0 - No,0 - No,2 - Depèn,0 - No contesto,1 - No,,2,,2,3,0 - No,2 - Si
"44130,36597",De 25 a 34 anys,Home,1 - Menys de 2 anys,EPSEM,712/EM,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,2 - Si,,2,,3,2,1 - No contesto,2 - Si
"44130,3667",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,0 - No contesto,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,3,1 - No contesto,1 - No contesto
"44130,36674",De 35 a 44 anys,0 - No contesto,4 - Entre 11 i 20 anys,0 - No contesto,0 - No contesto,Tipus T1,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,1,,3,3,2 - Si,2 - Si
"44130,36689",De 55 a 60 anys,Home,4 - Entre 11 i 20 anys,ETSECCPB,751/DECA,Tipus T2,0,1 - No,2 - Si,1996,1- Realització personal,Agregat/da,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,2,,2,2,1 - No contesto,1 - No contesto
"44130,36696",De 25 a 34 anys,Dona,2 - Entre 2 i 5 anys,EEBE,729/MF,Tipus T1,1,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,2,,3,2,0 - No,1 - No contesto
"44130,36737",De 35 a 44 anys,Dona,3 - Entre 6 i 10 anys,FNB,732/OE,Tipus T1,1,2 - Si,2 - Si,2013,4 - Vull fer carrera acadèmica,Contractat/da doctor/a,2015,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,3 - Si,0 - No contesto,1 - No,,4,,1,1,2 - Si,1 - No contesto
"44130,36738",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,FIB,410/ICE,Tipus T2,0,1 - No,2 - Si,2014,4 - Vull fer carrera acadèmica,"Lector/a, Agregat/da, Contractat/da doctor/a, Universidad privada, Ajudant doctor",2015,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,0 - No,3 - Si,2 - Màster,1 - No,,2,,1,2,1 - No contesto,2 - Si
"44130,3682",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ETSEIB,758/EPC,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,3,3,0 - No,2 - Si
"44130,37026",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,ETSEIB,712/EM,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,4,,4,3,0 - No,0 - No
"44130,37039",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,EEBE,707/ESAII,No ho sé,0,1 - No,2 - Si,2016,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,2 - Si,,3,,3,3,2 - Si,2 - Si
"44130,37056",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ETSEIB,724/MMT,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,3,1 - No contesto,2 - Si
"44130,37072",De 55 a 60 anys,Home,5 - Més de 20 anys,ETSAB,753/TA,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,1 - Grau,1 - No,,2,,3,3,2 - Si,2 - Si
"44130,37088",De 55 a 60 anys,Home,5 - Més de 20 anys,ETSAV,753/TA,Tipus T3,0,1 - No,2 - Si,2013,4 - Vull fer carrera acadèmica,Lector/a,2015,1 - No contesto,0 - No contesto,1 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Depèn,3 - Grau i Màster,1 - No,,2,,2,2,0 - No,2 - Si
"44130,37101",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,"ETSEIB, EEBE",702/CEM,Tipus T1,0,1 - No,2 - Si,1997,2 - Carrera profesional,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,3,3,1 - No contesto,2 - Si
"44130,37172",De 25 a 34 anys,Home,3 - Entre 6 i 10 anys,ESEIAAT,758/EPC,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,3,,4,3,1 - No contesto,1 - No contesto
"44130,3724",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,"ETSAV, ESAB",735/PA,Tipus T2,1,1 - No,2 - Si,2016,2 - Carrera profesional,Lector/a,2016,1 - No contesto,0 - No contesto,1 - No contesto,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,2,,3,2,2 - Si,2 - Si
"44130,37291",De 25 a 34 anys,Home,1 - Menys de 2 anys,EPSEVG,737/RMEE,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,1 - No contesto,2 - Si,0 - No,1 - No contesto,0 - No contesto,1 - No,,4,,4,4,0 - No,1 - No contesto
"44130,37416",De 45 a 54 anys,Home,1 - Menys de 2 anys,ETSEIB,709/EE,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,4,3,0 - No,1 - No contesto
"44130,37494",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,"ESEIAAT, ETSEIB",724/MMT,Tipus T2,0,1 - No,2 - Si,2018,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,3 - Grau i Màster,1 - No,,4,,3,2,0 - No,2 - Si
"44130,37512",De 25 a 34 anys,Home,1 - Menys de 2 anys,EEBE,707/ESAII,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,4,4,2 - Si,1 - No contesto
"44130,37525",De 55 a 60 anys,Home,4 - Entre 11 i 20 anys,EPSEB,753/TA,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,2 - Si,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,2,,3,3,2 - Si,2 - Si
"44130,37535",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,717/DEGD,Tipus T1,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,2 - Si,3 - Si,0 - No contesto,1 - No,,4,,2,2,2 - Si,2 - Si
"44130,37591",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,FIB,747/ESSI,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,2,,3,3,2 - Si,2 - Si
"44130,37634",De 45 a 54 anys,Dona,4 - Entre 11 i 20 anys,ESEIAAT,713/EQ,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,0 - No,2 - Si,2 - Depèn,1 - Grau,1 - No,,4,,3,3,2 - Si,2 - Si
"44130,37658",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,ETSECCPB,751/DECA,No ho sé,1,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,4,2,0 - No,0 - No
"44130,37667",Més de 60 anys,Home,4 - Entre 11 i 20 anys,"EPSEB, CITEM",732/OE,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,1 - No contesto,2 - Si,2 - Si,2 - Depèn,2 - Màster,1 - No,,2,,3,3,2 - Si,1 - No contesto
"44130,37676",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,EETAC,748/FIS,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,4,,4,4,0 - No,2 - Si
"44130,37689",De 25 a 34 anys,Dona,1 - Menys de 2 anys,EPSEM,756/THATC,No ho sé,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,0 - No,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,2,1 - No contesto,1 - No contesto
"44130,37701",De 25 a 34 anys,Home,1 - Menys de 2 anys,FOOT,0 - No contesto,No ho sé,0,1 - No,2 - Si,2018,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,4,,3,2,1 - No contesto,2 - Si
"44130,37792",De 35 a 44 anys,Dona,4 - Entre 11 i 20 anys,EPSEVG,717/DEGD,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,0 - No,1 - No contesto,2 - Depèn,2 - Màster,1 - No,,2,,3,2,2 - Si,2 - Si
"44130,37845",De 55 a 60 anys,Home,3 - Entre 6 i 10 anys,"ETSEIB, EPSEB",732/OE,No ho sé,0,2 - Si,2 - Si,2016,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,2 - Màster,1 - No,,3,,3,1,1 - No contesto,2 - Si
"44130,37845",De 25 a 34 anys,Home,1 - Menys de 2 anys,EEBE,707/ESAII,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,3,,3,3,2 - Si,1 - No contesto
"44130,37861",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,0 - No contesto,0 - No contesto,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,1 - Grau,1 - No,,4,,1,2,1 - No contesto,1 - No contesto
"44130,37864",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,"ETSAB, EPSEB",753/TA,Tipus T1,2,2 - Si,2 - Si,2013,4 - Vull fer carrera acadèmica,Lector/a,2013,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,3 - Grau i Màster,1 - No,,2,,3,1,2 - Si,2 - Si
"44130,37873",De 25 a 34 anys,Home,3 - Entre 6 i 10 anys,EETAC,748/FIS,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,3 - Grau i Màster,1 - No,,3,,2,2,2 - Si,2 - Si
"44130,37877",De 45 a 54 anys,Home,2 - Entre 2 i 5 anys,EEBE,710/EEL,Tipus T1,0,1 - No,2 - Si,2011,4 - Vull fer carrera acadèmica,"Lector/a, Agregat/da, Contractat/da doctor/a",2016,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,1 - No contesto,2 - Si,3 - Si,1 - Grau,1 - No,,3,,2,3,1 - No contesto,2 - Si
"44130,37931",De 45 a 54 anys,Home,1 - Menys de 2 anys,EPSEM,750/EMIT,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,1 - No contesto,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,4,,4,4,2 - Si,1 - No contesto
"44130,37977",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ETSAV,0 - No contesto,Tipus T1,0,2 - Si,2 - Si,2017,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,2 - Si,,1,,1,1,2 - Si,2 - Si
"44130,38084",De 35 a 44 anys,Dona,2 - Entre 2 i 5 anys,"ETSECCPB, EETAC",748/FIS,No ho sé,0,1 - No,2 - Si,2017,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,3 - Si,0 - No contesto,1 - No,,2,,1,2,2 - Si,2 - Si
"44130,38094",De 25 a 34 anys,Dona,2 - Entre 2 i 5 anys,ESEIAAT,712/EM,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,4,,4,4,0 - No,0 - No
"44130,38102",De 25 a 34 anys,Home,1 - Menys de 2 anys,ETSAB,740/UOT,Tipus T1,0,1 - No,2 - Si,2017,4 - Vull fer carrera acadèmica,Lector/a,2018,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,2 - Depèn,0 - No contesto,1 - No,,3,,1,1,1 - No contesto,1 - No contesto
"44130,38128",De 25 a 34 anys,Home,1 - Menys de 2 anys,EETAC,749/MAT,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,0 - No,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,3,3,2 - Si,2 - Si
"44130,38137",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,ETSAV,752/RA,Tipus T2,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,2 - Si,0 - No,1 - No contesto,1 - Grau,1 - No,,0 - No contesto,,3,3,0 - No,2 - Si
"44130,38182",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ETSETB,710/EEL,Tipus T2,0,1 - No,2 - Si,2018,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,3 - Si,0 - No contesto,1 - No,,2,,3,2,2 - Si,2 - Si
"44130,38194",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,EEBE,707/ESAII,Tipus T3,0,1 - No,2 - Si,2015,4 - Vull fer carrera acadèmica,Lector/a,2019,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,3 - Si,0 - No contesto,1 - No,,4,,2,2,2 - Si,2 - Si
"44130,38226",De 45 a 54 anys,Home,1 - Menys de 2 anys,EPSEM,750/EMIT,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,3,,3,3,2 - Si,2 - Si
"44130,38248",De 25 a 34 anys,Home,1 - Menys de 2 anys,EETAC,749/MAT,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,0 - No,2 - Si,2 - Depèn,0 - No contesto,1 - No,,3,,2,2,1 - No contesto,1 - No contesto
"44130,38267",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,"ETSAB, EPSEB",753/TA,Tipus T2,1,2 - Si,2 - Si,2017,4 - Vull fer carrera acadèmica,Col·laborador/a,2012,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,3 - Si,3 - Grau i Màster,2 - Si,,3,,2,1,2 - Si,2 - Si
"44130,38412",De 25 a 34 anys,Home,1 - Menys de 2 anys,EPSEB,751/DECA,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,2 - Professional,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,2,0 - No,2 - Si
"44130,3846",De 55 a 60 anys,Home,5 - Més de 20 anys,ESEIAAT,712/EM,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,1 - Grau,1 - No,,4,,3,3,1 - No contesto,1 - No contesto
"44130,38476",Més de 60 anys,Home,3 - Entre 6 i 10 anys,EEBE,702/CEM,Tipus T2,0,1 - No,2 - Si,1986,0 - No contesto,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,4,,4,4,0 - No,2 - Si
"44130,38491",De 55 a 60 anys,Home,4 - Entre 11 i 20 anys,EETAC,480/IS.UPC,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,4,,4,4,0 - No,1 - No contesto
"44130,38539",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,ETSEIB,732/OE,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,4,,4,4,0 - No,2 - Si
"44130,3854",De 35 a 44 anys,Dona,1 - Menys de 2 anys,FOOT,0 - No contesto,No ho sé,0,1 - No,2 - Si,2019,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,2,,3,3,0 - No,2 - Si
"44130,38566",De 55 a 60 anys,Home,3 - Entre 6 i 10 anys,ETSAV,480/IS.UPC,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,2,,4,2,0 - No,2 - Si
"44130,3859",De 35 a 44 anys,Home,1 - Menys de 2 anys,ETSECCPB,751/DECA,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,0 - No,2 - Si,2 - Depèn,0 - No contesto,1 - No,,2,,3,2,0 - No,1 - No contesto
"44130,38592",Més de 60 anys,Dona,4 - Entre 11 i 20 anys,EEBE,729/MF,Tipus T2,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,3,3,1 - No contesto,1 - No contesto
"44130,38598",De 55 a 60 anys,Home,4 - Entre 11 i 20 anys,ETSAV,735/PA,Tipus T2,0,1 - No,2 - Si,2015,1- Realització personal,Lector/a,2016,1 - No contesto,0 - No contesto,1 - No contesto,0 - No,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,1,,1,2,2 - Si,2 - Si
"44130,38964",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ETSEIB,712/EM,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,3,,3,3,0 - No,2 - Si
"44130,3905",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,FIB,747/ESSI,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,3,3,1 - No contesto,2 - Si
"44130,39063",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,ESEIAAT,749/MAT,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,2,2,2 - Si,2 - Si
"44130,39102",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,ETSAV,753/TA,Tipus T2,0,1 - No,2 - Si,2015,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,2 - Depèn,3 - Grau i Màster,1 - No,,2,,3,2,1 - No contesto,1 - No contesto
"44130,39148",De 45 a 54 anys,Dona,1 - Menys de 2 anys,FNB,742/CEN,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,0 - No,0 - No,3 - Si,1 - Grau,1 - No,,4,,2,2,1 - No contesto,2 - Si
"44130,39201",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ETSAB,753/TA,No ho sé,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,3,1 - No contesto,1 - No contesto
"44130,39288",De 45 a 54 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,758/EPC,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,2,1 - No contesto,2 - Si
"44130,393",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,717/DEGD,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,3,2,1 - No contesto,2 - Si
"44130,39366",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,710/EEL,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,0 - No,0 - No,3 - Si,0 - No contesto,1 - No,,3,,2,1,2 - Si,1 - No contesto
"44130,39369",De 25 a 34 anys,Home,3 - Entre 6 i 10 anys,ETSEIB,737/RMEE,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,4,,4,2,0 - No,2 - Si
"44130,3944",De 35 a 44 anys,Home,1 - Menys de 2 anys,ETSAB,0 - No contesto,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,3,,2,2,2 - Si,2 - Si
"44130,39596",De 55 a 60 anys,Home,5 - Més de 20 anys,ETSAB,735/PA,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,2 - Si,,1,,2,2,0 - No,2 - Si
"44130,39658",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,EEBE,709/EE,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,1 - No contesto,1 - No contesto,2 - Depèn,0 - No contesto,1 - No,,0 - No contesto,,2,2,1 - No contesto,1 - No contesto
"44130,39669",De 45 a 54 anys,Dona,2 - Entre 2 i 5 anys,FIB,747/ESSI,No ho sé,0,2 - Si,2 - Si,2013,4 - Vull fer carrera acadèmica,Lector/a,2016,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,3 - Si,0 - No contesto,1 - No,,3,,2,2,0 - No,2 - Si
"44130,3991",De 45 a 54 anys,Home,2 - Entre 2 i 5 anys,ETSEIB,0 - No contesto,No ho sé,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,4,3,1 - No contesto,1 - No contesto
"44130,40023",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,EEBE,702/CEM,No ho sé,0,1 - No,2 - Si,2018,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,4,,4,4,2 - Si,2 - Si
"44130,40076",De 35 a 44 anys,Home,3 - Entre 6 i 10 anys,EPSEVG,717/DEGD,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,2 - Professional,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,4,2,0 - No,1 - No contesto
